country;year;cluster_id;urban_rural;lat;lon;iwi;month
Madagascar;2013;421;R;-14.920047;48.767444;-2.368521468064938;1
Madagascar;2013;422;U;-14.87512;48.000002;0.2209399607956008;1
Madagascar;2013;423;R;-15.035175;48.265393;-2.023091718440575;1
Madagascar;2013;424;R;-14.643156;48.540701;-1.8002486920086491;1
Madagascar;2013;425;R;-15.891211;47.601281;-2.5803300733433736;1
Madagascar;2013;426;U;-16.94473;46.830159;1.3417885986231797;1
Madagascar;2013;427;R;-17.113409;46.583447;-2.2763116060253226;1
Madagascar;2013;428;R;-16.775499;47.630352;-2.682668280298669;1
Madagascar;2013;429;R;-16.146696;45.35432;-1.9383321921110257;1
Madagascar;2013;430;R;-18.928474;44.296862;-1.2775034655399409;1
Madagascar;2013;431;U;-18.070788;44.021814;-0.7832356682982714;1
Madagascar;2013;432;R;-17.994109;44.544418;-1.6438112182594675;1
Madagascar;2013;433;U;-23.369373;43.685209;0.9782060216820726;1
Madagascar;2013;434;U;-23.354023;43.65761;1.1812722065790724;1
Madagascar;2013;435;U;-23.356108;43.679726;0.4604611023211662;1
Madagascar;2013;436;U;-23.357193;43.687128;0.0936692519972291;1
Madagascar;2013;437;U;-23.338483;43.657457;1.5333041864380272;1
Madagascar;2013;438;R;-22.115629;43.857417;-0.5923240594259906;1
Madagascar;2013;439;R;-23.973391;44.639901;-2.276788229286066;1
Madagascar;2013;440;R;-23.811152;44.117036;-1.5077732579499594;1
Madagascar;2013;441;R;-23.929885;44.410385;-1.968676509304914;1
Madagascar;2013;442;R;-23.653366;44.623728;-2.1203091815691293;1
Madagascar;2013;443;R;-23.479073;44.496265;-0.1812856194875577;1
Madagascar;2013;444;R;-23.839103;45.068156;-2.014645405836136;1
Madagascar;2013;445;R;-24.704235;44.741801;0.5554135487059385;1
Madagascar;2013;446;R;-24.809489;44.487025;-1.4692554723512128;1
Madagascar;2013;447;R;-24.49173;45.072042;-2.0166607621253565;1
Madagascar;2013;448;R;-24.513231;44.674527;-3.003618525262817;1
Madagascar;2013;449;R;-24.403108;44.937916;-1.593196524914405;1
Madagascar;2013;450;R;-24.522757;44.993108;-1.8726503847271816;1
Madagascar;2013;451;R;-24.312317;44.525699;-2.1718957164421373;1
Madagascar;2013;452;R;-24.472926;44.462381;-1.8296928919009448;1
Madagascar;2013;453;R;-24.056207;44.436316;-1.5279179897575768;1
Madagascar;2013;454;R;-24.266784;44.741215;-1.9801911675738584;1
Madagascar;2013;455;R;-25.009084;44.193752;-1.4503744161082632;1
Madagascar;2013;456;R;-25.151549;44.412006;-1.4348915735582668;1
Madagascar;2013;457;R;-24.008465;44.682453;-1.6302051811753375;1
Madagascar;2013;458;R;-24.049239;45.12731;-2.95447025048953;1
Madagascar;2013;459;R;-24.11911;45.000905;-1.940598576481196;1
Madagascar;2013;460;R;-24.390321;43.763763;-1.3504392080343637;1
Madagascar;2013;461;R;-24.835776;44.032402;-1.7575697283632972;1
Madagascar;2013;462;R;-24.460987;44.219553;-1.867377574867688;1
Madagascar;2013;463;R;-22.58391;44.290389;-2.7033933460680384;1
Madagascar;2013;464;R;-23.447978;43.956875;-2.775680102105832;1
Madagascar;2013;465;R;-22.8275;43.552156;-1.71300665804356;1
Madagascar;2013;466;R;-25.14438;45.028223;-1.4249411196895294;1
Madagascar;2013;467;R;-25.25324;44.985263;-1.6449672914462865;1
Madagascar;2013;468;R;-25.239563;45.216061;-1.272013116917469;1
Madagascar;2013;469;R;-25.120618;44.639728;-2.1274748673689325;1
Madagascar;2013;470;R;-24.739639;45.329504;-1.9275626266186023;1
Madagascar;2013;471;R;-24.900341;45.32713;-1.6950237873359637;1
Madagascar;2013;472;R;-25.366981;45.316298;-1.7220622373494685;1
Madagascar;2013;473;R;-25.383831;45.394779;-1.816392841898912;1
Madagascar;2013;474;R;-25.55638;45.450044;-2.3295814329605324;1
Madagascar;2013;475;R;-25.46953;45.653351;-2.374047382537824;1
Madagascar;2013;476;R;-25.316454;45.679449;-2.7048494922540964;1
Madagascar;2013;477;R;-25.274525;45.739015;-2.488390631050171;1
Madagascar;2013;478;R;-25.161603;46.055453;-2.1825520383792267;1
Madagascar;2013;479;R;-25.18504;46.075097;-0.5054948637465223;1
Madagascar;2013;480;R;-25.22894;46.116352;-2.4848679909179463;1
Madagascar;2013;481;R;-25.223385;45.996847;-1.9207469124653809;1
Madagascar;2013;482;R;-25.054522;46.178924;-2.4551997918103177;1
Madagascar;2013;483;R;-25.164518;46.015156;-1.6636699851120416;1
Madagascar;2013;484;R;-25.058776;45.983544;-2.3237137516801014;1
Madagascar;2013;485;R;-25.177017;46.137231;-1.2508617451912405;1
Madagascar;2013;486;R;-25.106148;46.218171;-1.368393493559359;1
Madagascar;2013;487;R;-25.188909;45.850204;0.0534708027753509;1
Madagascar;2013;488;R;-25.31957;45.895315;-2.171945427107284;1
Madagascar;2013;489;R;-25.16493;45.812127;-2.054817573645624;1
Madagascar;2013;490;R;-25.114242;45.618261;-2.5687151401093407;1
Madagascar;2013;491;R;-25.002375;45.693438;-1.7233618194272018;1
Madagascar;2013;492;R;-24.514379;45.74139;-1.7817169226742928;1
Madagascar;2013;493;R;-24.78182;45.515298;-1.648125230198228;1
Madagascar;2013;494;R;-24.98702;45.567421;-1.5633613430076343;1
Madagascar;2013;495;R;-25.020963;45.389981;-2.53525336383309;1
Madagascar;2013;496;R;-24.253403;45.196455;-1.9823292576365408;1
Madagascar;2013;497;R;-24.027757;45.512107;-2.4513588769017125;1
Madagascar;2013;498;U;-25.014545;46.988135;0.9876123455560932;1
Madagascar;2013;499;R;-25.071463;46.833847;-1.8986572267395128;1
Madagascar;2013;500;R;-24.876714;46.687851;-2.585386687351173;1
